AJ Hammons,DAL,24.0,213.36,117.93392,2016
AJ Price,IND,24.0,187.96,82.10015200000001,2010
AJ Price,IND,25.0,187.96,83.91452,2011
AJ Price,WAS,26.0,187.96,83.91452,2012
AJ Price,MIN,27.0,187.96,88.45044,2013
AJ Price,CLE,28.0,187.96,88.45044,2014
Aaron Brooks,PHX,26.0,182.88,73.028312,2010
Aaron Brooks,HOU,28.0,182.88,73.028312,2012
Aaron Brooks,DEN,29.0,182.88,73.028312,2013
Aaron Brooks,CHI,30.0,182.88,73.028312,2014
Aaron Brooks,CHI,31.0,182.88,73.028312,2015
Aaron Brooks,IND,32.0,182.88,73.028312,2016
Aaron Brooks,MIN,33.0,182.88,73.028312,2017
Aaron Gordon,ORL,19.0,205.74,99.79024,2014
Aaron Gordon,ORL,20.0,205.74,99.79024,2015
Aaron Gordon,ORL,21.0,205.74,99.79024,2016
Aaron Gordon,ORL,22.0,205.74,99.79024,2017
Aaron Gordon,ORL,23.0,205.74,99.79024,2018
Aaron Gordon,ORL,24.0,203.2,106.59411999999999,2019
Aaron Gordon,DEN,25.0,203.2,106.59411999999999,2020
Aaron Gray,NOH,26.0,213.36,122.46983999999999,2010
Aaron Gray,TOR,27.0,213.36,122.46983999999999,2011
Aaron Gray,TOR,28.0,213.36,122.46983999999999,2012
Aaron Gray,SAC,29.0,213.36,122.46983999999999,2013
Aaron Harrison,CHA,21.0,198.12,95.25432,2015
Aaron Harrison,CHA,22.0,198.12,95.25432,2016
Aaron Harrison,DAL,23.0,198.12,95.25432,2017
Aaron Holiday,IND,22.0,185.42,83.91452,2018
Aaron Holiday,IND,23.0,182.88,83.91452,2019
Aaron Holiday,IND,24.0,182.88,83.91452,2020
Aaron Jackson,HOU,32.0,190.5,83.007336,2017
Aaron Nesmith,BOS,21.0,195.58,97.52228000000001,2020
Abdel Nader,BOS,24.0,198.12,104.32616,2017
Abdel Nader,OKC,25.0,198.12,102.0582,2018
Abdel Nader,OKC,26.0,195.58,102.0582,2019
Abdel Nader,PHX,27.0,195.58,102.0582,2020
Acie Law,GSW,26.0,190.5,91.625584,2010
Adam Mokoka,CHI,21.0,195.58,86.18248,2019
Adam Mokoka,CHI,22.0,193.04,86.18248,2020
Admiral Schofield,WAS,23.0,195.58,109.315672,2019
Adonis Thomas,PHI,21.0,200.66,108.86208,2013
Adreian Payne,MIN,24.0,208.28,111.13004,2014
Adreian Payne,MIN,25.0,208.28,107.501304,2015
Adreian Payne,MIN,26.0,208.28,107.501304,2016
Adreian Payne,ORL,27.0,208.28,107.501304,2017
Al Harrington,DEN,31.0,205.74,113.398,2010
Al Harrington,DEN,32.0,205.74,113.398,2011
Al Harrington,ORL,33.0,205.74,111.13004,2012
Al Harrington,WAS,34.0,205.74,111.13004,2013
Al Horford,ATL,25.0,208.28,111.13004,2010
Al Horford,ATL,26.0,208.28,113.398,2011
Al Horford,ATL,27.0,208.28,113.398,2012
Al Horford,ATL,28.0,208.28,113.398,2013
Al Horford,ATL,29.0,208.28,113.398,2014
Al Horford,ATL,30.0,208.28,111.13004,2015
Al Horford,BOS,31.0,208.28,111.13004,2016
Al Horford,BOS,32.0,208.28,111.13004,2017
Al Horford,BOS,33.0,208.28,111.13004,2018
Al Horford,PHI,34.0,205.74,108.86208,2019
Al Horford,BOS,35.0,205.74,108.86208,2020
Al Jefferson,UTA,26.0,208.28,127.00576000000001,2010
Al Jefferson,UTA,27.0,208.28,131.088088,2011
Al Jefferson,UTA,28.0,208.28,131.088088,2012
Al Jefferson,CHA,29.0,208.28,131.088088,2013
Al Jefferson,CHA,30.0,208.28,131.088088,2014
Al Jefferson,CHA,31.0,208.28,131.088088,2015
Al Jefferson,IND,32.0,208.28,131.088088,2016
Al Jefferson,IND,33.0,208.28,127.00576000000001,2017
Al Thornton,GSW,27.0,203.2,106.59411999999999,2010
Al-Farouq Aminu,LAC,20.0,205.74,97.52228000000001,2010
Al-Farouq Aminu,NOH,21.0,205.74,97.52228000000001,2011
Al-Farouq Aminu,NOH,22.0,205.74,97.52228000000001,2012
Al-Farouq Aminu,NOP,23.0,205.74,97.52228000000001,2013
Al-Farouq Aminu,DAL,24.0,205.74,97.52228000000001,2014
Al-Farouq Aminu,POR,25.0,205.74,97.52228000000001,2015
Al-Farouq Aminu,POR,26.0,205.74,99.79024,2016
Al-Farouq Aminu,POR,27.0,205.74,99.79024,2017
Al-Farouq Aminu,POR,28.0,205.74,99.79024,2018
Al-Farouq Aminu,ORL,29.0,203.2,99.79024,2019
Al-Farouq Aminu,CHI,30.0,203.2,99.79024,2020
Alan Anderson,TOR,29.0,198.12,99.79024,2011
Alan Anderson,TOR,30.0,198.12,99.79024,2012
Alan Anderson,BKN,31.0,198.12,99.79024,2013
Alan Anderson,BKN,32.0,198.12,99.79024,2014
Alan Anderson,WAS,33.0,198.12,99.79024,2015
Alan Anderson,LAC,34.0,198.12,99.79024,2016
Alan Williams,PHX,23.0,203.2,117.93392,2015
Alan Williams,PHX,24.0,203.2,117.93392,2016
Alan Williams,PHX,25.0,203.2,120.20188,2017
Alan Williams,BKN,26.0,203.2,120.20188,2018
Alec Burks,UTA,20.0,198.12,91.625584,2011
Alec Burks,UTA,21.0,198.12,91.625584,2012
Alec Burks,UTA,22.0,198.12,95.707912,2013
Alec Burks,UTA,23.0,198.12,95.707912,2014
Alec Burks,UTA,24.0,198.12,97.068688,2015
Alec Burks,UTA,25.0,198.12,97.068688,2016
Alec Burks,UTA,26.0,198.12,97.068688,2017
Alec Burks,SAC,27.0,198.12,97.068688,2018
Alec Burks,PHI,28.0,198.12,97.068688,2019
Alec Burks,NYK,29.0,198.12,97.068688,2020
Alec Peters,PHX,23.0,205.74,106.59411999999999,2017
Aleksej Pokusevski,OKC,19.0,213.36,86.18248,2020
Alen Smailagic,GSW,19.0,208.28,97.52228000000001,2019
Alen Smailagic,GSW,20.0,208.28,97.52228000000001,2020
Alex Abrines,OKC,23.0,198.12,86.18248,2016
Alex Abrines,OKC,24.0,198.12,86.18248,2017
Alex Abrines,OKC,25.0,198.12,90.7184,2018
Alex Caruso,LAL,24.0,195.58,84.368112,2017
Alex Caruso,LAL,25.0,195.58,84.368112,2018
Alex Caruso,LAL,26.0,195.58,84.368112,2019
Alex Caruso,LAL,27.0,193.04,84.368112,2020
Alex Kirk,CLE,23.0,213.36,111.13004,2014
Alex Len,PHX,21.0,215.9,115.66596000000001,2013
Alex Len,PHX,22.0,215.9,115.66596000000001,2014
Alex Len,PHX,23.0,215.9,117.93392,2015
Alex Len,PHX,24.0,215.9,117.93392,2016
Alex Len,PHX,25.0,215.9,113.398,2017
Alex Len,ATL,26.0,215.9,113.398,2018
Alex Len,SAC,27.0,213.36,113.398,2019
Alex Len,WAS,28.0,213.36,113.398,2020
Alex Poythress,PHI,23.0,200.66,107.95489599999999,2016
Alex Poythress,IND,24.0,205.74,106.59411999999999,2017
Alex Poythress,ATL,25.0,205.74,106.59411999999999,2018
Alex Stepheson,MEM,28.0,208.28,122.46983999999999,2015
Alexey Shved,MIN,24.0,198.12,82.553744,2012
Alexey Shved,MIN,25.0,198.12,84.821704,2013
Alexey Shved,NYK,26.0,198.12,84.821704,2014
Alexis Ajinca,TOR,23.0,218.44,112.490816,2010
Alexis Ajinca,NOP,26.0,218.44,112.490816,2013
Alexis Ajinca,NOP,27.0,218.44,112.490816,2014
Alexis Ajinca,NOP,28.0,218.44,112.490816,2015
Alexis Ajinca,NOP,29.0,218.44,112.490816,2016
Alfonzo McKinnie,TOR,25.0,203.2,97.52228000000001,2017
Alfonzo McKinnie,GSW,26.0,203.2,97.52228000000001,2018
Alfonzo McKinnie,CLE,27.0,200.66,97.52228000000001,2019
Alfonzo McKinnie,LAL,28.0,200.66,97.52228000000001,2020
Alize Johnson,IND,23.0,205.74,96.16150400000001,2018
Alize Johnson,IND,24.0,200.66,96.16150400000001,2019
Alize Johnson,BKN,25.0,200.66,96.16150400000001,2020
Allen Crabbe,POR,22.0,198.12,95.25432,2013
Allen Crabbe,POR,23.0,198.12,95.25432,2014
Allen Crabbe,POR,24.0,198.12,95.25432,2015
Allen Crabbe,POR,25.0,198.12,97.52228000000001,2016
Allen Crabbe,BKN,26.0,198.12,97.52228000000001,2017
Allen Crabbe,BKN,27.0,198.12,96.16150400000001,2018
Allen Crabbe,MIN,28.0,195.58,96.16150400000001,2019
Allonzo Trier,NYK,23.0,195.58,90.7184,2018
Allonzo Trier,NYK,24.0,193.04,90.7184,2019
Alonzo Gee,CLE,24.0,198.12,99.79024,2010
Alonzo Gee,CLE,25.0,198.12,99.336648,2011
Alonzo Gee,CLE,26.0,198.12,99.336648,2012
Alonzo Gee,CLE,27.0,198.12,102.0582,2013
Alonzo Gee,POR,28.0,198.12,102.0582,2014
Alonzo Gee,NOP,29.0,198.12,102.0582,2015
Alonzo Gee,DEN,30.0,198.12,102.0582,2016
Amar'e Stoudemire,NYK,28.0,208.28,108.86208,2010
Amar'e Stoudemire,NYK,29.0,210.82,117.93392,2011
Amar'e Stoudemire,NYK,30.0,210.82,111.13004,2012
Amar'e Stoudemire,NYK,31.0,210.82,111.13004,2013
Amar'e Stoudemire,DAL,32.0,208.28,111.13004,2014
Amar'e Stoudemire,MIA,33.0,208.28,111.13004,2015
Amida Brimah,IND,27.0,208.28,104.32616,2020
Amile Jefferson,ORL,26.0,205.74,100.697424,2018
Amile Jefferson,ORL,27.0,205.74,100.697424,2019
Amir Coffey,LAC,23.0,200.66,95.25432,2019
Amir Coffey,LAC,24.0,200.66,95.25432,2020
Amir Johnson,TOR,24.0,205.74,95.25432,2010
Amir Johnson,TOR,25.0,205.74,95.25432,2011
Amir Johnson,TOR,26.0,205.74,95.25432,2012
Amir Johnson,TOR,27.0,205.74,95.25432,2013
Amir Johnson,TOR,28.0,205.74,108.86208,2014
Amir Johnson,BOS,29.0,205.74,108.86208,2015
Amir Johnson,BOS,30.0,205.74,108.86208,2016
Amir Johnson,PHI,31.0,205.74,108.86208,2017
Amir Johnson,PHI,32.0,205.74,108.86208,2018
Anderson Varejao,CLE,28.0,210.82,117.93392,2010
Anderson Varejao,CLE,29.0,210.82,117.93392,2011
Anderson Varejao,CLE,30.0,210.82,117.93392,2012
Anderson Varejao,CLE,31.0,210.82,121.10906399999999,2013
Anderson Varejao,CLE,32.0,210.82,121.10906399999999,2014
Anderson Varejao,GSW,33.0,210.82,123.830616,2015
Anderson Varejao,GSW,34.0,210.82,123.830616,2016
Anderson Varejao,CLE,38.0,210.82,117.93392,2020
Andray Blatche,WAS,24.0,210.82,117.93392,2010
Andray Blatche,WAS,25.0,210.82,117.93392,2011
Andray Blatche,BKN,26.0,210.82,117.93392,2012
Andray Blatche,BKN,27.0,210.82,117.93392,2013
Andre Dawkins,MIA,23.0,195.58,99.336648,2014
Andre Drummond,DET,19.0,208.28,122.46983999999999,2012
Andre Drummond,DET,20.0,208.28,122.46983999999999,2013
Andre Drummond,DET,21.0,210.82,126.552168,2014
Andre Drummond,DET,22.0,210.82,126.552168,2015
Andre Drummond,DET,23.0,210.82,126.552168,2016
Andre Drummond,DET,24.0,210.82,126.552168,2017
Andre Drummond,DET,25.0,210.82,126.552168,2018
Andre Drummond,CLE,26.0,208.28,126.552168,2019
Andre Drummond,LAL,27.0,208.28,126.552168,2020
Andre Emmett,NJN,29.0,195.58,104.32616,2011
Andre Iguodala,PHI,27.0,198.12,93.89354399999999,2010
Andre Iguodala,PHI,28.0,198.12,93.89354399999999,2011
Andre Iguodala,DEN,29.0,198.12,93.89354399999999,2012
Andre Iguodala,GSW,30.0,198.12,93.89354399999999,2013
Andre Iguodala,GSW,31.0,198.12,97.52228000000001,2014
Andre Iguodala,GSW,32.0,198.12,97.52228000000001,2015
Andre Iguodala,GSW,33.0,198.12,97.52228000000001,2016
Andre Iguodala,GSW,34.0,198.12,97.52228000000001,2017
Andre Iguodala,GSW,35.0,198.12,97.52228000000001,2018
Andre Iguodala,MIA,36.0,198.12,97.52228000000001,2019
Andre Iguodala,MIA,37.0,198.12,97.52228000000001,2020
Andre Ingram,LAL,32.0,190.5,86.18248,2017
Andre Ingram,LAL,33.0,190.5,86.18248,2018
Andre Miller,POR,35.0,187.96,90.7184,2010
Andre Miller,DEN,36.0,187.96,90.7184,2011
Andre Miller,DEN,37.0,187.96,90.7184,2012
Andre Miller,WAS,38.0,187.96,90.7184,2013
Andre Miller,SAC,39.0,187.96,90.7184,2014
Andre Miller,SAS,40.0,190.5,90.7184,2015
Andre Roberson,OKC,22.0,200.66,95.25432,2013
Andre Roberson,OKC,23.0,200.66,95.25432,2014
Andre Roberson,OKC,24.0,200.66,95.25432,2015
Andre Roberson,OKC,25.0,200.66,95.25432,2016
Andre Roberson,OKC,26.0,200.66,95.25432,2017
Andre Roberson,OKC,28.0,200.66,95.25432,2019
Andre Roberson,BKN,29.0,200.66,95.25432,2020
Andrea Bargnani,TOR,25.0,213.36,113.398,2010
Andrea Bargnani,TOR,26.0,213.36,116.119552,2011
Andrea Bargnani,TOR,27.0,213.36,116.119552,2012
Andrea Bargnani,NYK,28.0,213.36,113.398,2013
Andrea Bargnani,NYK,29.0,213.36,111.13004,2014
Andrea Bargnani,BKN,30.0,213.36,111.13004,2015
Andrei Kirilenko,UTA,30.0,205.74,106.59411999999999,2010
Andrei Kirilenko,MIN,32.0,205.74,106.59411999999999,2012
Andrei Kirilenko,BKN,33.0,205.74,106.59411999999999,2013
Andrei Kirilenko,BKN,34.0,205.74,106.59411999999999,2014
Andres Nocioni,PHI,31.0,200.66,102.0582,2010
Andres Nocioni,PHI,32.0,200.66,102.0582,2011
Andrew Bogut,MIL,26.0,213.36,117.93392,2010
Andrew Bogut,MIL,27.0,213.36,117.93392,2011
Andrew Bogut,GSW,28.0,213.36,117.93392,2012
Andrew Bogut,GSW,29.0,213.36,117.93392,2013
Andrew Bogut,GSW,30.0,213.36,117.93392,2014
Andrew Bogut,GSW,31.0,213.36,117.93392,2015
Andrew Bogut,CLE,32.0,213.36,117.93392,2016
Andrew Bogut,LAL,33.0,213.36,117.93392,2017
Andrew Bogut,GSW,34.0,213.36,117.93392,2018
Andrew Bynum,LAL,23.0,213.36,129.27372,2010
Andrew Bynum,LAL,24.0,213.36,129.27372,2011
Andrew Bynum,IND,26.0,213.36,129.27372,2013
Andrew Goudelock,LAL,23.0,190.5,90.7184,2011
Andrew Goudelock,LAL,24.0,190.5,90.7184,2012
Andrew Goudelock,HOU,27.0,190.5,90.7184,2015
Andrew Harrison,MEM,22.0,198.12,96.615096,2016
Andrew Harrison,MEM,23.0,198.12,96.615096,2017
Andrew Harrison,NOP,24.0,198.12,96.615096,2018
Andrew Nicholson,ORL,23.0,205.74,113.398,2012
Andrew Nicholson,ORL,24.0,205.74,113.398,2013
Andrew Nicholson,ORL,25.0,205.74,113.398,2014
Andrew Nicholson,ORL,26.0,205.74,113.398,2015
Andrew Nicholson,BKN,27.0,205.74,113.398,2016
Andrew White III,ATL,25.0,200.66,95.25432,2017
Andrew Wiggins,MIN,20.0,203.2,90.264808,2014
Andrew Wiggins,MIN,21.0,203.2,90.264808,2015
Andrew Wiggins,MIN,22.0,203.2,90.264808,2016
Andrew Wiggins,MIN,23.0,203.2,91.625584,2017
Andrew Wiggins,MIN,24.0,203.2,87.996848,2018
Andrew Wiggins,GSW,25.0,200.66,89.357624,2019
Andrew Wiggins,GSW,26.0,200.66,89.357624,2020
Andris Biedrins,GSW,25.0,213.36,108.86208,2010
Andris Biedrins,GSW,26.0,213.36,109.769264,2011
Andris Biedrins,GSW,27.0,213.36,109.769264,2012
Andris Biedrins,UTA,28.0,213.36,113.398,2013
Andy Rautins,NYK,24.0,193.04,86.18248,2010
Anfernee Simons,POR,20.0,193.04,83.91452,2018
Anfernee Simons,POR,21.0,190.5,82.10015200000001,2019
Anfernee Simons,POR,22.0,190.5,82.10015200000001,2020
Angel Delgado,LAC,24.0,208.28,111.13004,2018
Antawn Jamison,CLE,35.0,205.74,106.59411999999999,2010
Antawn Jamison,CLE,36.0,205.74,106.59411999999999,2011
Antawn Jamison,LAL,37.0,205.74,106.59411999999999,2012
Antawn Jamison,LAC,38.0,205.74,106.59411999999999,2013
Ante Zizic,CLE,21.0,210.82,113.398,2017
Ante Zizic,CLE,22.0,210.82,115.212368,2018
Ante Zizic,CLE,23.0,208.28,120.655472,2019
Anthony Bennett,CLE,21.0,203.2,117.480328,2013
Anthony Bennett,MIN,22.0,203.2,111.13004,2014
Anthony Bennett,TOR,23.0,203.2,111.13004,2015
Anthony Bennett,BKN,24.0,203.2,106.59411999999999,2016
Anthony Brown,LAL,23.0,200.66,95.25432,2015
Anthony Brown,ORL,24.0,200.66,95.707912,2016
Anthony Brown,MIN,25.0,200.66,101.604608,2017
Anthony Carter,NYK,36.0,187.96,88.45044,2010
Anthony Carter,TOR,37.0,185.42,86.18248,2011
Anthony Davis,NOH,20.0,208.28,99.79024,2012
Anthony Davis,NOP,21.0,208.28,99.79024,2013
Anthony Davis,NOP,22.0,208.28,99.79024,2014
Anthony Davis,NOP,23.0,208.28,114.758776,2015
Anthony Davis,NOP,24.0,210.82,114.758776,2016
Anthony Davis,NOP,25.0,208.28,114.758776,2017
Anthony Davis,NOP,26.0,208.28,114.758776,2018
Anthony Davis,LAL,27.0,208.28,114.758776,2019
Anthony Davis,LAL,28.0,208.28,114.758776,2020
Anthony Edwards,MIN,19.0,193.04,102.0582,2020
Anthony Gill,WAS,28.0,200.66,104.32616,2020
Anthony Lamb,HOU,23.0,198.12,102.965384,2020
Anthony Morrow,NJN,25.0,195.58,95.25432,2010
Anthony Morrow,NJN,26.0,195.58,95.25432,2011
Anthony Morrow,DAL,27.0,195.58,95.25432,2012
Anthony Morrow,NOP,28.0,195.58,95.25432,2013
Anthony Morrow,OKC,29.0,195.58,95.25432,2014
Anthony Morrow,OKC,30.0,195.58,95.25432,2015
Anthony Morrow,CHI,31.0,195.58,95.25432,2016
Anthony Parker,CLE,36.0,198.12,95.25432,2010
Anthony Parker,CLE,37.0,198.12,95.25432,2011
Anthony Randolph,MIN,21.0,210.82,102.0582,2010
Anthony Randolph,MIN,22.0,210.82,102.0582,2011
Anthony Randolph,DEN,23.0,210.82,102.0582,2012
Anthony Randolph,DEN,24.0,210.82,102.0582,2013
Anthony Tolliver,MIN,26.0,205.74,110.22285600000001,2010
Anthony Tolliver,MIN,27.0,203.2,108.86208,2011
Anthony Tolliver,ATL,28.0,203.2,108.86208,2012
Anthony Tolliver,CHA,29.0,203.2,108.86208,2013
Anthony Tolliver,DET,30.0,203.2,108.86208,2014
Anthony Tolliver,DET,31.0,203.2,108.86208,2015
Anthony Tolliver,SAC,32.0,203.2,108.86208,2016
Anthony Tolliver,DET,33.0,203.2,108.86208,2017
Anthony Tolliver,MIN,34.0,203.2,113.398,2018
Anthony Tolliver,MEM,35.0,203.2,108.86208,2019
Anthony Tolliver,PHI,36.0,203.2,108.86208,2020
Antoine Wright,SAC,27.0,200.66,97.52228000000001,2010
Antonio Blakeney,CHI,21.0,193.04,89.357624,2017
Antonio Blakeney,CHI,22.0,193.04,87.089664,2018
Antonio Daniels,PHI,36.0,193.04,92.98635999999999,2010
Antonio McDyess,SAS,36.0,205.74,111.13004,2010
Antonius Cleveland,ATL,24.0,198.12,88.45044,2017
Antonius Cleveland,DAL,26.0,195.58,88.45044,2019
Anzejs Pasecniks,WAS,24.0,218.44,103.872568,2019
Anzejs Pasecniks,WAS,25.0,215.9,103.872568,2020
Archie Goodwin,PHX,19.0,195.58,89.811216,2013
Archie Goodwin,PHX,20.0,195.58,89.811216,2014
Archie Goodwin,PHX,21.0,195.58,90.7184,2015
Archie Goodwin,BKN,22.0,195.58,92.98635999999999,2016
Arinze Onuaku,CLE,26.0,205.74,124.7378,2013
Arinze Onuaku,MIN,27.0,205.74,124.7378,2014
Arinze Onuaku,ORL,29.0,205.74,115.66596000000001,2016
Armon Johnson,POR,22.0,190.5,88.45044,2010
Armon Johnson,NJN,23.0,190.5,88.45044,2011
Armoni Brooks,HOU,23.0,190.5,88.45044,2020
Arnett Moultrie,PHI,22.0,208.28,111.13004,2012
Arnett Moultrie,PHI,23.0,208.28,108.86208,2013
Aron Baynes,SAS,26.0,208.28,117.93392,2012
Aron Baynes,SAS,27.0,208.28,117.93392,2013
Aron Baynes,SAS,28.0,208.28,117.93392,2014
Aron Baynes,DET,29.0,208.28,117.93392,2015
Aron Baynes,DET,30.0,208.28,117.93392,2016
Aron Baynes,BOS,31.0,208.28,117.93392,2017
Aron Baynes,BOS,32.0,208.28,117.93392,2018
Aron Baynes,PHX,33.0,208.28,117.93392,2019
Aron Baynes,TOR,34.0,208.28,117.93392,2020
Arron Afflalo,DEN,25.0,195.58,97.52228000000001,2010
Arron Afflalo,DEN,26.0,195.58,97.52228000000001,2011
Arron Afflalo,ORL,27.0,195.58,97.52228000000001,2012
Arron Afflalo,ORL,28.0,195.58,97.52228000000001,2013
Arron Afflalo,POR,29.0,195.58,97.52228000000001,2014
Arron Afflalo,NYK,30.0,195.58,95.25432,2015
Arron Afflalo,SAC,31.0,195.58,95.25432,2016
Arron Afflalo,ORL,32.0,195.58,95.25432,2017
Ashton Hagans,MIN,21.0,190.5,86.18248,2020
Austin Daye,DET,23.0,210.82,90.7184,2010
Austin Daye,DET,24.0,210.82,90.7184,2011
Austin Daye,MEM,25.0,210.82,90.7184,2012
Austin Daye,SAS,26.0,210.82,90.7184,2013
Austin Daye,ATL,27.0,210.82,99.79024,2014
Austin Rivers,NOH,20.0,193.04,90.7184,2012
Austin Rivers,NOP,21.0,193.04,90.7184,2013
Austin Rivers,LAC,22.0,193.04,90.7184,2014
Austin Rivers,LAC,23.0,193.04,90.7184,2015
Austin Rivers,LAC,24.0,193.04,90.7184,2016
Austin Rivers,LAC,25.0,193.04,90.7184,2017
Austin Rivers,HOU,26.0,193.04,90.7184,2018
Austin Rivers,HOU,27.0,190.5,90.7184,2019
Austin Rivers,DEN,28.0,193.04,90.7184,2020
Avery Bradley,BOS,20.0,187.96,81.64656,2010
Avery Bradley,BOS,21.0,187.96,81.64656,2011
Avery Bradley,BOS,22.0,187.96,81.64656,2012
Avery Bradley,BOS,23.0,187.96,81.64656,2013
Avery Bradley,BOS,24.0,187.96,81.64656,2014
Avery Bradley,BOS,25.0,187.96,81.64656,2015
Avery Bradley,BOS,26.0,187.96,81.64656,2016
Avery Bradley,LAC,27.0,187.96,81.64656,2017
Avery Bradley,MEM,28.0,187.96,81.64656,2018
Avery Bradley,LAL,29.0,190.5,81.64656,2019
Avery Bradley,HOU,30.0,190.5,81.64656,2020
Axel Toupane,DEN,23.0,200.66,95.25432,2015
Axel Toupane,NOP,24.0,200.66,95.25432,2016
Axel Toupane,MIL,28.0,200.66,95.25432,2020
BJ Johnson,SAC,23.0,200.66,90.7184,2018
BJ Johnson,ORL,24.0,200.66,90.7184,2019
Bam Adebayo,MIA,20.0,208.28,115.66596000000001,2017
Bam Adebayo,MIA,21.0,208.28,115.66596000000001,2018
Bam Adebayo,MIA,22.0,205.74,115.66596000000001,2019
Bam Adebayo,MIA,23.0,205.74,115.66596000000001,2020
Baron Davis,CLE,32.0,190.5,97.52228000000001,2010
Baron Davis,NYK,33.0,190.5,96.16150400000001,2011
Ben Bentil,DAL,22.0,205.74,106.59411999999999,2016
Ben Gordon,DET,28.0,190.5,90.7184,2010
Ben Gordon,DET,29.0,190.5,90.7184,2011
Ben Gordon,CHA,30.0,190.5,90.7184,2012
Ben Gordon,CHA,31.0,190.5,90.7184,2013
Ben Gordon,ORL,32.0,190.5,92.98635999999999,2014
Ben Hansbrough,IND,25.0,190.5,92.079176,2012
Ben McLemore,SAC,21.0,195.58,88.45044,2013
Ben McLemore,SAC,22.0,195.58,88.45044,2014
Ben McLemore,SAC,23.0,195.58,88.45044,2015
Ben McLemore,SAC,24.0,195.58,88.45044,2016
Ben McLemore,MEM,25.0,195.58,88.45044,2017
Ben McLemore,SAC,26.0,195.58,91.171992,2018
Ben McLemore,HOU,27.0,190.5,88.45044,2019
Ben McLemore,LAL,28.0,190.5,88.45044,2020
Ben Moore,IND,23.0,203.2,99.79024,2017
Ben Simmons,PHI,21.0,208.28,104.32616,2017
Ben Simmons,PHI,22.0,208.28,104.32616,2018
Ben Simmons,PHI,23.0,208.28,108.86208,2019
Ben Simmons,PHI,24.0,210.82,108.86208,2020
Ben Uzoh,NJN,23.0,190.5,92.98635999999999,2010
Ben Uzoh,TOR,24.0,190.5,92.98635999999999,2011
Ben Wallace,DET,36.0,205.74,108.86208,2010
Ben Wallace,DET,37.0,205.74,108.86208,2011
Beno Udrih,SAC,28.0,190.5,92.98635999999999,2010
Beno Udrih,MIL,29.0,190.5,92.079176,2011
Beno Udrih,ORL,30.0,190.5,92.079176,2012
Beno Udrih,MEM,31.0,190.5,95.25432,2013
Beno Udrih,MEM,32.0,190.5,92.98635999999999,2014
Beno Udrih,MEM,33.0,190.5,92.98635999999999,2015
Beno Udrih,DET,34.0,190.5,92.98635999999999,2016
Bernard James,DAL,28.0,208.28,108.86208,2012
Bernard James,DAL,29.0,208.28,108.86208,2013
Bernard James,DAL,30.0,208.28,106.59411999999999,2014
Billy Garrett,NYK,24.0,198.12,97.52228000000001,2018
Bismack Biyombo,CHA,19.0,205.74,111.13004,2011
Bismack Biyombo,CHA,20.0,205.74,111.13004,2012
Bismack Biyombo,CHA,21.0,205.74,111.13004,2013
Bismack Biyombo,CHA,22.0,205.74,111.13004,2014
Bismack Biyombo,TOR,23.0,205.74,111.13004,2015
Bismack Biyombo,ORL,24.0,205.74,115.66596000000001,2016
Bismack Biyombo,ORL,25.0,205.74,115.66596000000001,2017
Bismack Biyombo,CHA,26.0,205.74,115.66596000000001,2018
Bismack Biyombo,CHA,27.0,203.2,115.66596000000001,2019
Bismack Biyombo,CHA,28.0,203.2,115.66596000000001,2020
Blake Ahearn,UTA,28.0,187.96,86.18248,2011
Blake Griffin,LAC,22.0,208.28,113.851592,2010
Blake Griffin,LAC,23.0,208.28,113.851592,2011
Blake Griffin,LAC,24.0,208.28,113.851592,2012
Blake Griffin,LAC,25.0,208.28,113.851592,2013
Blake Griffin,LAC,26.0,208.28,113.851592,2014
Blake Griffin,LAC,27.0,208.28,113.851592,2015
Blake Griffin,LAC,28.0,208.28,113.851592,2016
Blake Griffin,DET,29.0,208.28,113.851592,2017
Blake Griffin,DET,30.0,208.28,113.398,2018
Blake Griffin,DET,31.0,205.74,113.398,2019
Blake Griffin,BKN,32.0,205.74,113.398,2020
Boban Marjanovic,SAS,27.0,220.98,131.54168,2015
Boban Marjanovic,DET,28.0,220.98,131.54168,2016
Boban Marjanovic,LAC,29.0,220.98,131.54168,2017
Boban Marjanovic,PHI,30.0,220.98,131.54168,2018
Boban Marjanovic,DAL,31.0,223.52,131.54168,2019
Boban Marjanovic,DAL,32.0,223.52,131.54168,2020
Bobby Brown,HOU,32.0,187.96,79.3786,2016
Bobby Brown,HOU,33.0,187.96,79.3786,2017
Bobby Portis,CHI,21.0,210.82,104.32616,2015
Bobby Portis,CHI,22.0,210.82,111.58363200000001,2016
Bobby Portis,CHI,23.0,210.82,112.490816,2017
Bobby Portis,WAS,24.0,210.82,113.398,2018
Bobby Portis,NYK,25.0,208.28,113.398,2019
Bobby Portis,MIL,26.0,208.28,113.398,2020
Bobby Simmons,SAS,31.0,198.12,106.59411999999999,2010
Bobby Simmons,LAC,32.0,198.12,106.59411999999999,2011
Bogdan Bogdanovic,SAC,25.0,198.12,92.98635999999999,2017
Bogdan Bogdanovic,SAC,26.0,198.12,92.98635999999999,2018
Bogdan Bogdanovic,SAC,27.0,198.12,99.79024,2019
Bogdan Bogdanovic,ATL,28.0,198.12,99.79024,2020
Bojan Bogdanovic,BKN,26.0,203.2,97.975872,2014
