1610612746	201599	4.495145631067961	6.310679611650485	0.009708737864077669	0.019417475728155338	3.1553398058252426	7.815533980582524	4.262135922330097	10.029126213592233	14.29126213592233	0.8932038834951457	0.9320388349514563	2.2135922330097086	1.3009708737864079	2.970873786407767	12.155339805825243	5.640776699029126	463.0	650.0	1.0	2.0	325.0	805.0	439.0	1033.0	1472.0	92.0	96.0	228.0	134.0	306.0	1252.0	581.0	103	2008.5533980582525	206881.0
1610612745	1626149	1.6956521739130435	2.652173913043478	0.0	0.043478260869565216	0.8695652173913043	1.5217391304347827	0.9130434782608695	1.3478260869565217	2.260869565217391	0.4782608695652174	0.30434782608695654	0.34782608695652173	0.7391304347826086	2.0434782608695654	4.260869565217392	-2.5217391304347827	39.0	61.0	0.0	1.0	20.0	35.0	21.0	31.0	52.0	11.0	7.0	8.0	17.0	47.0	98.0	-58.0	23	751.4782608695652	17284.0
1610612738	202323	3.978723404255319	9.52127659574468	0.35106382978723405	1.5106382978723405	1.4680851063829787	1.946808510638298	0.5319148936170213	4.76595744680851	5.297872340425532	5.414893617021277	0.9893617021276596	0.2553191489361702	2.3085106382978724	1.9574468085106382	9.77659574468085	-0.10638297872340426	374.0	895.0	33.0	142.0	138.0	183.0	50.0	448.0	498.0	509.0	93.0	24.0	217.0	184.0	919.0	-10.0	94	1686.7340425531916	158553.0
1610612748	2547	6.649122807017544	14.719298245614034	1.5263157894736843	4.087719298245614	3.8421052631578947	4.719298245614035	0.9122807017543859	6.0	6.912280701754386	2.263157894736842	0.7192982456140351	0.5614035087719298	1.6491228070175439	1.5263157894736843	18.666666666666668	-0.017543859649122806	379.0	839.0	87.0	233.0	219.0	269.0	52.0	342.0	394.0	129.0	41.0	32.0	94.0	87.0	1064.0	-1.0	57	1986.9122807017543	113254.0
1610612763	201584	3.806122448979592	8.5	1.030612244897959	2.836734693877551	1.469387755102041	1.6734693877551021	0.3163265306122449	2.0714285714285716	2.3877551020408165	1.6428571428571428	0.9897959183673469	0.17346938775510204	0.9693877551020408	1.6122448979591837	10.112244897959183	-0.22448979591836735	373.0	833.0	101.0	278.0	144.0	164.0	31.0	203.0	234.0	161.0	97.0	17.0	95.0	158.0	991.0	-22.0	98	1759.0408163265306	172386.0
1610612761	1626263	0.5	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	0.0	1.0	1.5	1.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	2.0	2.0	0.0	2.0	3.0	2.0	4.0	2	469.5	939.0
1610612744	204067	1.5	5.5	0.5	4.0	1.0	1.0	0.5	0.5	1.0	1.5	0.0	0.0	0.0	1.0	4.5	-3.0	3.0	11.0	1.0	8.0	2.0	2.0	1.0	1.0	2.0	3.0	0.0	0.0	0.0	2.0	9.0	-6.0	2	604.5	1209.0
1610612741	202815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	1	85.0	85.0
1610612764	202338	2.8545454545454545	5.672727272727273	0.0	0.03636363636363636	0.6909090909090909	0.9636363636363636	1.018181818181818	2.727272727272727	3.7454545454545456	0.6909090909090909	0.2	0.8	1.2	2.381818181818182	6.4	-1.8545454545454545	157.0	312.0	0.0	2.0	38.0	53.0	56.0	150.0	206.0	38.0	11.0	44.0	66.0	131.0	352.0	-102.0	55	918.2545454545455	50504.0
1610612753	2584	2.8333333333333335	6.466666666666667	1.1666666666666667	2.8666666666666667	0.6333333333333333	0.7666666666666667	0.23333333333333334	1.5	1.7333333333333334	1.6333333333333333	0.7	0.13333333333333333	1.3	1.7333333333333334	7.466666666666667	-1.5333333333333334	85.0	194.0	35.0	86.0	19.0	23.0	7.0	45.0	52.0	49.0	21.0	4.0	39.0	52.0	224.0	-46.0	30	1236.3	37089.0
