1610612746	202362	1.6756756756756757	4.1891891891891895	0.40540540540540543	1.2972972972972974	0.43243243243243246	0.6216216216216216	0.5135135135135135	1.972972972972973	2.4864864864864864	1.7567567567567568	0.5675675675675675	0.05405405405405406	1.162162162162162	2.0	4.1891891891891895	-2.7027027027027026	62.0	155.0	15.0	48.0	16.0	23.0	19.0	73.0	92.0	65.0	21.0	2.0	43.0	74.0	155.0	-100.0	37	1043.3243243243244	38603.0
1610612750	1626145	1.3846153846153846	3.8461538461538463	0.5384615384615384	1.2307692307692308	0.7692307692307693	0.8461538461538461	0.07692307692307693	1.4615384615384615	1.5384615384615385	2.5384615384615383	0.46153846153846156	0.07692307692307693	0.9230769230769231	0.9230769230769231	4.076923076923077	-6.461538461538462	18.0	50.0	7.0	16.0	10.0	11.0	1.0	19.0	20.0	33.0	6.0	1.0	12.0	12.0	53.0	-84.0	13	826.6153846153846	10746.0
1610612763	203919	1.2666666666666666	3.066666666666667	0.3	0.8666666666666667	0.5666666666666667	1.0	0.36666666666666664	0.6	0.9666666666666667	0.5	0.5666666666666667	0.16666666666666666	0.4666666666666667	0.7333333333333333	3.4	1.0666666666666667	38.0	92.0	9.0	26.0	17.0	30.0	11.0	18.0	29.0	15.0	17.0	5.0	14.0	22.0	102.0	32.0	30	467.2	14016.0
1610612739	203521	2.380952380952381	6.0095238095238095	1.161904761904762	2.8476190476190477	0.7523809523809524	0.9333333333333333	0.4857142857142857	1.5714285714285714	2.057142857142857	3.6857142857142855	0.5238095238095238	0.047619047619047616	1.2476190476190476	2.3047619047619046	6.6761904761904765	2.2285714285714286	250.0	631.0	122.0	299.0	79.0	98.0	51.0	165.0	216.0	387.0	55.0	5.0	131.0	242.0	701.0	234.0	105	1419.8857142857144	149088.0
1610612745	1626269	2.25	6.75	1.0	3.25	2.0	2.75	0.5	1.5	2.0	1.5	1.0	0.0	0.25	0.5	7.5	3.0	9.0	27.0	4.0	13.0	8.0	11.0	2.0	6.0	8.0	6.0	4.0	0.0	1.0	2.0	30.0	12.0	4	691.75	2767.0
1610612759	203472	1.0	4.5	0.0	2.0	2.5	3.0	0.5	0.5	1.0	0.5	0.5	0.5	1.5	1.5	4.5	-15.0	2.0	9.0	0.0	4.0	5.0	6.0	1.0	1.0	2.0	1.0	1.0	1.0	3.0	3.0	9.0	-30.0	2	880.5	1761.0
1610612758	200797	1.32	2.08	0.0	0.0	0.6	1.24	0.8	1.36	2.16	0.28	0.16	0.44	0.48	1.2	3.24	1.36	33.0	52.0	0.0	0.0	15.0	31.0	20.0	34.0	54.0	7.0	4.0	11.0	12.0	30.0	81.0	34.0	25	573.32	14333.0
1610612750	203461	1.8928571428571428	4.785714285714286	0.21428571428571427	0.7142857142857143	0.7142857142857143	1.0357142857142858	1.0	2.892857142857143	3.892857142857143	0.8214285714285714	0.4642857142857143	0.14285714285714285	0.7142857142857143	1.4285714285714286	4.714285714285714	-5.321428571428571	53.0	134.0	6.0	20.0	20.0	29.0	28.0	81.0	109.0	23.0	13.0	4.0	20.0	40.0	132.0	-149.0	28	928.9642857142857	26011.0
1610612762	203968	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	1.5	0.0	0.0	0.0	0.5	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	2	82.0	164.0
1610612739	203079	6.0	17.5	0.0	4.0	0.5	1.0	2.0	1.5	3.5	3.0	2.0	0.0	1.5	2.0	12.5	-5.5	12.0	35.0	0.0	8.0	1.0	2.0	4.0	3.0	7.0	6.0	4.0	0.0	3.0	4.0	25.0	-11.0	2	1676.0	3352.0
